customer_id,customer_name,acquisition_channel,customer_segment,city,state,orders,lifetime_value,avg_order_value,last_order_date
7513,Paul White,social_media,New,Chicago,IL,6,10034.08,1672.35,2025-05-08
5197,Mark Thomas,paid_search,Regular,Denver,CO,10,10030.19,1003.02,2025-12-09
7833,Betty White,marketplace,VIP,San Antonio,TX,11,10028.16,911.65,2025-11-03
7400,Susan Clark,marketplace,Regular,Chicago,IL,11,10028.05,911.64,2025-11-30
9380,John Nguyen,marketplace,New,Boston,MA,7,10023.11,1431.87,2025-11-18
219,Lisa Jones,organic_search,Regular,Indianapolis,IN,7,10015.73,1430.82,2025-07-24
925,Barbara Carter,affiliate,Regular,Philadelphia,PA,7,10007.10,1429.59,2025-08-02
5339,Michael Nelson,affiliate,New,Dallas,TX,8,9995.48,1249.43,2025-10-11
5207,Robert Nguyen,organic_search,New,Denver,CO,7,9995.32,1427.90,2025-08-29
6450,Carol Ramirez,affiliate,Regular,Jacksonville,FL,6,9989.41,1664.90,2025-12-31
1981,Donald Johnson,social_media,Regular,Houston,TX,7,9979.06,1425.58,2025-11-14
6000,Sandra Ramirez,organic_search,Regular,San Antonio,TX,7,9978.43,1425.49,2025-07-18
6935,Barbara Allen,paid_search,VIP,Washington,DC,7,9973.25,1424.75,2025-10-31
6576,Barbara Jackson,paid_search,New,San Francisco,CA,6,9916.24,1652.71,2025-09-04
1630,Ashley Campbell,paid_search,At Risk,Miami,FL,10,9899.53,989.95,2025-09-23
4885,Mark Adams,social_media,Regular,Las Vegas,NV,7,9898.09,1414.01,2025-12-23
6346,Kevin Young,affiliate,VIP,Fort Worth,TX,5,9894.17,1978.83,2024-10-12
1815,Robert Davis,marketplace,Regular,Columbus,OH,7,9892.02,1413.15,2025-12-28
6372,James King,paid_search,Regular,San Diego,CA,8,9890.44,1236.31,2025-01-22
1917,Carol Jones,social_media,Regular,New York,NY,6,9886.20,1647.70,2025-10-10
4602,Timothy Harris,organic_search,At Risk,Jacksonville,FL,7,9885.92,1412.27,2025-11-04
1592,Brian Rodriguez,paid_search,Regular,Denver,CO,10,9884.56,988.46,2025-05-17
9780,Donald Jackson,social_media,VIP,Houston,TX,8,9879.78,1234.97,2025-11-03
3596,Thomas Thompson,marketplace,Regular,Columbus,OH,7,9875.49,1410.78,2025-12-22
2522,Thomas Anderson,direct,New,Columbus,OH,8,9871.35,1233.92,2025-11-19
7478,Kimberly Taylor,email,Regular,Charlotte,NC,7,9859.86,1408.55,2025-04-28
7256,Brian Nelson,affiliate,Regular,Chicago,IL,6,9855.98,1642.66,2025-10-18
5180,Susan Hernandez,organic_search,Regular,Nashville,TN,5,9854.07,1970.81,2025-10-05
2334,Christopher Brown,organic_search,Wholesale,San Jose,CA,8,9853.69,1231.71,2025-08-27
4317,Donald Robinson,paid_search,VIP,Los Angeles,CA,5,9853.55,1970.71,2025-09-25
422,Jessica Robinson,email,Regular,San Francisco,CA,8,9841.93,1230.24,2025-08-16
3441,Kenneth Allen,referral,Regular,Columbus,OH,6,9840.93,1640.15,2025-05-08
9240,Robert Anderson,social_media,Regular,Fort Worth,TX,8,9837.65,1229.71,2025-12-08
7583,Jessica Gonzalez,referral,Regular,New York,NY,8,9833.91,1229.24,2025-12-27
2175,Richard Wright,paid_search,Regular,Washington,DC,12,9833.58,819.47,2025-12-15
3837,Anthony White,email,Regular,Indianapolis,IN,6,9823.83,1637.31,2025-10-27
7404,Barbara Scott,affiliate,New,Phoenix,AZ,7,9822.26,1403.18,2025-09-02
5314,Linda Jones,email,New,Austin,TX,7,9816.63,1402.38,2025-10-28
7263,Melissa Sanchez,paid_search,New,Dallas,TX,7,9810.47,1401.50,2025-11-17
2424,Kevin Mitchell,email,VIP,San Diego,CA,7,9805.95,1400.85,2024-11-01
7681,Amanda Jackson,organic_search,At Risk,Austin,TX,6,9804.48,1634.08,2025-12-17
2072,Joseph Lee,affiliate,At Risk,Denver,CO,10,9798.56,979.86,2025-10-12
1965,Melissa Baker,paid_search,New,Miami,FL,7,9795.80,1399.40,2025-04-13
8347,Joshua Jones,paid_search,Regular,Chicago,IL,2,9795.03,4897.51,2025-01-31
6954,Charles Hill,email,Wholesale,Phoenix,AZ,6,9793.10,1632.18,2025-05-08
663,Matthew Martin,social_media,New,San Jose,CA,6,9791.33,1631.89,2025-12-27
8843,Michael Johnson,referral,At Risk,San Francisco,CA,7,9784.94,1397.85,2025-09-15
3416,Dorothy Ramirez,affiliate,New,San Antonio,TX,7,9781.57,1397.37,2025-12-20
9022,John Ramirez,organic_search,New,Nashville,TN,7,9779.17,1397.02,2025-06-28
9172,Barbara Roberts,organic_search,Regular,Portland,OR,6,9775.51,1629.25,2025-04-08
1771,Karen Lee,email,Regular,Nashville,TN,5,9757.89,1951.58,2025-05-30
7653,Donald Anderson,organic_search,New,Nashville,TN,7,9752.71,1393.24,2025-12-14
8546,Thomas Green,referral,Regular,Denver,CO,7,9742.75,1391.82,2025-09-15
8051,Michael Sanchez,email,New,Austin,TX,7,9736.17,1390.88,2025-07-25
2110,George Sanchez,affiliate,Regular,Boston,MA,6,9733.53,1622.25,2025-03-12
9330,Robert Gonzalez,direct,At Risk,Philadelphia,PA,9,9733.36,1081.48,2025-12-08
5595,Sandra Martinez,referral,New,Boston,MA,5,9730.26,1946.05,2025-10-09
7521,Emily Ramirez,paid_search,Regular,Boston,MA,10,9730.03,973.00,2025-12-14
4006,Mark Brown,direct,New,Dallas,TX,7,9726.85,1389.55,2025-08-20
8949,Kenneth Ramirez,paid_search,New,Los Angeles,CA,5,9726.43,1945.29,2024-11-27
2006,Christopher Taylor,organic_search,New,San Jose,CA,4,9724.51,2431.13,2024-02-08
6412,Patricia Carter,direct,Regular,Austin,TX,8,9719.98,1215.00,2025-07-11
4619,Paul Martinez,paid_search,New,Phoenix,AZ,9,9717.69,1079.74,2025-10-05
2403,Jessica Scott,affiliate,New,Philadelphia,PA,9,9713.45,1079.27,2025-11-02
3331,John Hall,email,VIP,Seattle,WA,10,9712.47,971.25,2025-11-20
1340,Patricia Green,referral,Wholesale,San Diego,CA,7,9712.39,1387.48,2025-12-26
3033,Elizabeth Garcia,referral,New,Houston,TX,8,9706.73,1213.34,2025-04-22
6359,David Hernandez,referral,At Risk,Washington,DC,5,9704.78,1940.96,2024-02-04
5390,Mark Young,social_media,Regular,Washington,DC,11,9701.31,881.94,2025-10-07
1839,Melissa Nguyen,referral,New,Phoenix,AZ,7,9698.62,1385.52,2025-08-11
3447,Brian Clark,affiliate,VIP,Seattle,WA,8,9696.44,1212.06,2025-11-02
7704,Anthony Martinez,marketplace,New,Las Vegas,NV,9,9691.29,1076.81,2025-10-14
4575,Daniel Perez,email,Regular,Nashville,TN,7,9686.15,1383.74,2025-08-13
8604,Michael Green,paid_search,VIP,Jacksonville,FL,7,9684.50,1383.50,2025-08-03
8925,Thomas White,email,Regular,Portland,OR,7,9684.25,1383.46,2025-10-23
2961,George Green,referral,Wholesale,Austin,TX,8,9680.16,1210.02,2025-12-10
1453,David Hill,organic_search,Regular,San Diego,CA,13,9679.96,744.61,2025-12-02
9079,Matthew White,affiliate,Regular,Denver,CO,7,9677.45,1382.49,2025-12-28
1197,James Sanchez,email,New,San Antonio,TX,6,9676.25,1612.71,2025-09-11
2933,Matthew Taylor,paid_search,New,Philadelphia,PA,7,9670.55,1381.51,2025-10-31
276,Charles Rivera,referral,New,Charlotte,NC,8,9669.24,1208.65,2025-05-22
5799,Patricia Adams,paid_search,At Risk,San Jose,CA,6,9667.29,1611.22,2024-05-05
4735,Nancy Nguyen,direct,New,Indianapolis,IN,6,9656.65,1609.44,2024-11-11
7150,Carol Jackson,social_media,Regular,Philadelphia,PA,7,9654.55,1379.22,2025-03-31
8616,Nancy Flores,organic_search,New,Phoenix,AZ,6,9639.31,1606.55,2025-08-18
6448,Sandra Hernandez,organic_search,Regular,Dallas,TX,7,9631.63,1375.95,2024-06-23
8815,Margaret Walker,direct,Regular,Indianapolis,IN,6,9626.88,1604.48,2025-10-23
9729,Jennifer Hernandez,marketplace,Regular,San Francisco,CA,8,9621.20,1202.65,2025-12-08
1825,Steven Perez,affiliate,At Risk,Philadelphia,PA,8,9618.72,1202.34,2025-11-23
1014,Margaret Davis,marketplace,New,Jacksonville,FL,6,9613.82,1602.30,2025-09-07
5351,Donna Garcia,marketplace,Regular,Las Vegas,NV,5,9612.40,1922.48,2025-04-18
7702,Michelle King,organic_search,New,Seattle,WA,5,9611.30,1922.26,2025-12-23
8281,Thomas White,email,New,Denver,CO,6,9597.65,1599.61,2025-11-06
855,Patricia Martin,paid_search,Regular,Philadelphia,PA,7,9582.91,1368.99,2025-10-03
4917,Kevin Torres,direct,New,Jacksonville,FL,7,9577.65,1368.24,2025-07-27
1437,Nancy Thompson,organic_search,At Risk,Washington,DC,4,9568.55,2392.14,2025-01-26
4900,Betty Walker,organic_search,Regular,Miami,FL,7,9561.30,1365.90,2025-12-15
7454,Michael Harris,email,At Risk,Jacksonville,FL,6,9560.65,1593.44,2025-10-22
8208,Joseph Smith,direct,New,Columbus,OH,7,9560.31,1365.76,2025-12-29
8080,James Scott,marketplace,New,Houston,TX,6,9556.31,1592.72,2025-07-27
9665,Barbara Jones,organic_search,Regular,New York,NY,4,9554.57,2388.64,2025-10-27
7775,Nancy King,organic_search,New,San Antonio,TX,8,9548.67,1193.58,2025-09-03
729,Mary Jackson,paid_search,New,Fort Worth,TX,9,9548.34,1060.93,2025-05-30
7164,Steven Thomas,affiliate,Regular,Las Vegas,NV,9,9528.33,1058.70,2025-12-18
2098,Sarah White,email,Regular,Philadelphia,PA,8,9520.96,1190.12,2025-12-10
5886,Amanda Hill,affiliate,VIP,Charlotte,NC,11,9494.73,863.16,2025-09-21
9615,James Lewis,marketplace,Regular,Chicago,IL,4,9486.62,2371.66,2025-05-20
1000,Kimberly Ramirez,email,Wholesale,San Francisco,CA,6,9484.05,1580.68,2025-07-03
82,David Hill,paid_search,VIP,Philadelphia,PA,7,9477.75,1353.96,2025-06-29
3930,Christopher Scott,social_media,New,Philadelphia,PA,6,9477.26,1579.54,2025-09-23
1772,Elizabeth Lee,social_media,New,Fort Worth,TX,7,9472.24,1353.18,2025-06-02
7990,William Brown,email,At Risk,San Diego,CA,5,9471.68,1894.34,2025-11-29
8974,Sandra Gonzalez,affiliate,Wholesale,Columbus,OH,9,9468.25,1052.03,2025-08-04
5111,Emily Lopez,email,Regular,Portland,OR,6,9467.39,1577.90,2025-09-22
3241,Anthony Rodriguez,marketplace,New,San Antonio,TX,7,9462.31,1351.76,2025-01-26
9847,William Mitchell,affiliate,At Risk,Charlotte,NC,5,9460.07,1892.01,2024-06-20
9469,Donna Carter,referral,Regular,Dallas,TX,8,9439.16,1179.89,2025-10-31
6227,Mark Williams,paid_search,New,Denver,CO,6,9437.44,1572.91,2025-06-05
8754,Margaret Clark,paid_search,At Risk,San Antonio,TX,7,9436.84,1348.12,2025-09-10
1425,Andrew Ramirez,social_media,At Risk,Fort Worth,TX,8,9436.04,1179.50,2024-10-15
769,Linda Mitchell,organic_search,VIP,Columbus,OH,6,9435.28,1572.55,2025-12-21
9736,Charles Davis,social_media,Wholesale,Columbus,OH,6,9434.73,1572.45,2025-07-08
1389,Michelle Hill,marketplace,At Risk,Denver,CO,7,9433.09,1347.58,2025-12-21
5384,Timothy Harris,paid_search,Regular,New York,NY,4,9431.57,2357.89,2025-11-03
491,Carol Wilson,organic_search,Regular,Indianapolis,IN,6,9429.41,1571.57,2025-01-03
345,David Rodriguez,paid_search,New,San Francisco,CA,7,9429.16,1347.02,2025-07-27
9842,George Walker,marketplace,New,Philadelphia,PA,6,9419.53,1569.92,2025-12-21
465,George Campbell,paid_search,Regular,San Jose,CA,6,9419.42,1569.90,2025-08-25
5808,Deborah King,affiliate,At Risk,Dallas,TX,6,9414.24,1569.04,2025-10-25
2788,David Smith,affiliate,Regular,Fort Worth,TX,11,9410.29,855.48,2025-07-26
3198,Amanda Sanchez,email,New,San Antonio,TX,6,9407.32,1567.89,2025-06-22
3964,Richard Brown,marketplace,At Risk,San Jose,CA,7,9406.71,1343.82,2025-08-27
2414,Betty Brown,email,New,Dallas,TX,6,9406.48,1567.75,2025-01-18
749,Betty Martin,organic_search,Regular,Columbus,OH,7,9406.24,1343.75,2025-02-13
8078,Brian Sanchez,organic_search,Regular,Indianapolis,IN,6,9402.70,1567.12,2025-11-16
6803,Brian Torres,referral,New,Jacksonville,FL,7,9402.45,1343.21,2025-12-16
8459,David Scott,social_media,New,Seattle,WA,5,9399.77,1879.95,2025-10-16
7417,Elizabeth Torres,paid_search,Regular,Austin,TX,5,9399.01,1879.80,2025-12-02
809,Kevin Lopez,affiliate,New,Seattle,WA,10,9393.34,939.33,2025-11-25
3617,Michelle Rivera,referral,Regular,Jacksonville,FL,6,9389.61,1564.94,2025-09-15
3924,Mary Thompson,direct,Regular,Fort Worth,TX,7,9388.77,1341.25,2025-04-06
5425,Patricia Allen,referral,VIP,Nashville,TN,6,9388.04,1564.67,2025-11-25
6952,Matthew Moore,paid_search,Regular,Denver,CO,5,9385.22,1877.04,2025-09-14
485,Lisa Brown,direct,VIP,Chicago,IL,7,9373.35,1339.05,2025-05-13
3791,Christopher Harris,social_media,Regular,Philadelphia,PA,10,9368.47,936.85,2024-10-13
2162,Anthony Robinson,marketplace,At Risk,Denver,CO,4,9366.18,2341.55,2025-01-14
9193,James Sanchez,direct,New,Jacksonville,FL,5,9364.33,1872.87,2025-02-20
4569,Karen Davis,email,Regular,San Diego,CA,7,9364.30,1337.76,2025-10-28
1656,Susan Hernandez,marketplace,Regular,Columbus,OH,6,9364.29,1560.71,2025-11-02
6318,Elizabeth Lopez,referral,Regular,Indianapolis,IN,7,9362.35,1337.48,2025-12-02
2058,Linda Scott,social_media,New,Phoenix,AZ,8,9352.75,1169.09,2025-08-13
8391,Emily Baker,referral,Regular,Philadelphia,PA,5,9350.57,1870.11,2025-12-03
7003,Steven Martinez,affiliate,New,Denver,CO,6,9347.41,1557.90,2025-05-04
4894,Joshua Davis,affiliate,Regular,Charlotte,NC,6,9345.62,1557.60,2025-09-20
468,Jennifer Walker,marketplace,New,Fort Worth,TX,8,9344.62,1168.08,2025-10-11
5271,Jessica Perez,referral,Regular,Columbus,OH,5,9339.32,1867.86,2025-10-06
3383,Joseph Miller,email,Regular,Seattle,WA,7,9333.72,1333.39,2025-10-19
7361,Kimberly Roberts,paid_search,Regular,Columbus,OH,7,9324.99,1332.14,2025-11-19
249,Deborah Torres,referral,Regular,New York,NY,7,9323.91,1331.99,2025-10-11
304,Joseph Thomas,paid_search,New,Dallas,TX,4,9318.01,2329.50,2025-11-21
5156,Amanda Hill,referral,Regular,Los Angeles,CA,7,9312.36,1330.34,2025-02-19
5482,Steven Robinson,paid_search,New,San Diego,CA,6,9308.07,1551.35,2025-12-13
8764,Joshua Anderson,referral,Regular,Washington,DC,7,9304.70,1329.24,2025-09-11
564,Christopher Hill,referral,VIP,Boston,MA,9,9292.28,1032.48,2025-03-24
1826,Ashley Roberts,referral,Regular,Nashville,TN,7,9292.24,1327.46,2025-07-28
6296,Anthony Martin,paid_search,At Risk,San Antonio,TX,6,9292.13,1548.69,2025-11-21
4025,Sandra Nguyen,paid_search,At Risk,Miami,FL,6,9287.25,1547.88,2025-12-06
9530,Donna Lewis,email,Wholesale,Fort Worth,TX,6,9286.85,1547.81,2024-12-11
2518,James Carter,direct,New,Denver,CO,8,9285.35,1160.67,2025-12-16
7743,Nancy Smith,marketplace,Wholesale,San Antonio,TX,9,9283.88,1031.54,2025-05-30
2684,Richard Robinson,organic_search,New,Los Angeles,CA,6,9282.46,1547.08,2025-06-03
4306,Timothy Baker,social_media,Regular,Boston,MA,7,9273.32,1324.76,2025-08-30
1462,Matthew Moore,paid_search,At Risk,Denver,CO,7,9268.81,1324.12,2025-06-06
9512,Richard Lee,marketplace,Wholesale,San Diego,CA,10,9267.76,926.78,2025-06-09
1200,Brian Harris,affiliate,New,Boston,MA,5,9258.98,1851.80,2025-03-30
6628,Donald Rodriguez,email,New,Portland,OR,6,9248.18,1541.36,2025-09-18
2139,Michelle Hernandez,direct,New,Austin,TX,5,9234.55,1846.91,2025-10-03
7398,Patricia Thomas,organic_search,New,Denver,CO,7,9225.04,1317.86,2025-04-17
198,Dorothy Perez,direct,New,Seattle,WA,6,9220.92,1536.82,2025-12-07
7728,Donald Thompson,paid_search,Wholesale,San Francisco,CA,6,9217.28,1536.21,2025-12-15
2676,Christopher Martin,direct,Regular,Los Angeles,CA,6,9216.62,1536.10,2025-12-19
746,John Hill,organic_search,Regular,Fort Worth,TX,5,9215.53,1843.11,2025-10-02
7759,Timothy Anderson,referral,At Risk,San Francisco,CA,9,9214.29,1023.81,2025-11-27
4771,Emily Walker,social_media,Wholesale,San Jose,CA,8,9207.18,1150.90,2025-10-31
5828,Sandra Jones,affiliate,New,Los Angeles,CA,6,9204.29,1534.05,2025-09-12
9231,Robert Roberts,social_media,Regular,Nashville,TN,8,9200.00,1150.00,2025-08-19
6555,James Jackson,organic_search,Regular,San Jose,CA,8,9188.58,1148.57,2025-11-30
7175,Patricia White,email,Wholesale,Los Angeles,CA,6,9187.83,1531.31,2025-12-26
9021,Mary Taylor,social_media,New,Phoenix,AZ,7,9179.93,1311.42,2025-08-12
4453,Jessica Clark,direct,Regular,Indianapolis,IN,8,9176.66,1147.08,2025-11-27
9704,Kimberly Rivera,affiliate,Regular,New York,NY,9,9174.69,1019.41,2025-11-04
2066,Steven Clark,marketplace,New,Indianapolis,IN,6,9156.09,1526.02,2025-06-22
6493,Robert Walker,affiliate,New,Houston,TX,5,9152.46,1830.49,2025-11-08
4844,George King,paid_search,Regular,San Antonio,TX,7,9145.95,1306.56,2025-08-28
835,Carol Lewis,email,New,San Jose,CA,7,9137.94,1305.42,2025-04-15
3969,Steven Lopez,email,New,Nashville,TN,6,9136.06,1522.68,2025-12-19
6819,Mary Wilson,social_media,Regular,Miami,FL,7,9135.07,1305.01,2025-11-05
2127,Elizabeth Ramirez,paid_search,At Risk,San Antonio,TX,9,9126.47,1014.05,2025-11-25
7684,Deborah Davis,referral,New,Phoenix,AZ,7,9125.18,1303.60,2025-06-22
3589,Betty King,marketplace,Regular,Charlotte,NC,6,9124.67,1520.78,2025-09-08
5362,Thomas Campbell,referral,Regular,Las Vegas,NV,10,9122.80,912.28,2025-09-11
1723,David Baker,paid_search,New,Los Angeles,CA,6,9121.28,1520.21,2025-03-21
7749,Donald Thomas,social_media,Wholesale,San Antonio,TX,6,9120.98,1520.16,2025-10-04
1182,Kenneth Wright,email,Regular,Chicago,IL,9,9109.88,1012.21,2025-12-23
6672,Thomas Adams,direct,Regular,Seattle,WA,5,9109.61,1821.92,2025-11-27
6856,James Lewis,direct,VIP,Washington,DC,6,9108.56,1518.09,2025-11-11
3127,Kimberly Martinez,direct,Regular,Los Angeles,CA,6,9106.30,1517.72,2025-06-06
2195,Mary Walker,email,Regular,Phoenix,AZ,7,9105.65,1300.81,2025-08-03
8400,James Anderson,organic_search,New,Boston,MA,5,9102.78,1820.56,2025-09-11
3066,Barbara Brown,marketplace,New,Boston,MA,6,9102.06,1517.01,2025-12-03
2942,Timothy Roberts,paid_search,Regular,Philadelphia,PA,6,9097.77,1516.30,2025-08-26
5321,Jessica Smith,organic_search,New,San Jose,CA,7,9088.37,1298.34,2025-10-12
50,Mary Lopez,email,VIP,Columbus,OH,10,9078.79,907.88,2024-09-10
9963,David Hernandez,paid_search,Regular,Washington,DC,8,9071.73,1133.97,2025-12-11
3077,Margaret Thomas,direct,Regular,Denver,CO,6,9068.88,1511.48,2025-09-25
2953,Daniel Hall,direct,Regular,Jacksonville,FL,7,9068.71,1295.53,2025-04-03
5267,Carol Nguyen,affiliate,New,San Diego,CA,9,9060.20,1006.69,2025-11-05
8288,Kimberly Anderson,direct,VIP,Chicago,IL,7,9059.58,1294.23,2025-12-15
2387,Barbara Baker,direct,New,San Jose,CA,7,9056.97,1293.85,2025-10-23
3533,Daniel Carter,social_media,At Risk,Houston,TX,8,9050.33,1131.29,2025-09-05
6415,Jessica Smith,direct,New,Seattle,WA,3,9042.05,3014.02,2025-08-26
2353,Mark Green,marketplace,Regular,Miami,FL,7,9042.04,1291.72,2025-08-31
3793,Deborah Hernandez,paid_search,New,Seattle,WA,5,9039.74,1807.95,2025-12-22
1745,Nancy Adams,email,Regular,Portland,OR,6,9032.05,1505.34,2024-01-11
4015,Nancy Jackson,affiliate,Regular,Charlotte,NC,5,9026.83,1805.37,2025-09-21
6116,Kimberly Nelson,paid_search,New,New York,NY,7,9025.96,1289.42,2025-08-14
1984,Kenneth Smith,social_media,Regular,Washington,DC,9,9025.65,1002.85,2025-12-23
3915,Mark King,organic_search,New,Las Vegas,NV,10,9018.68,901.87,2025-06-18
963,Kevin Ramirez,marketplace,At Risk,Dallas,TX,7,9018.62,1288.37,2025-11-26
4180,Donna Nguyen,email,Regular,Fort Worth,TX,6,9014.65,1502.44,2025-09-23
27,Donald Clark,affiliate,New,Nashville,TN,6,9014.15,1502.36,2024-12-31
6414,Michelle Campbell,marketplace,VIP,Charlotte,NC,6,9013.57,1502.26,2025-02-03
4655,Dorothy Taylor,referral,At Risk,Indianapolis,IN,10,9011.62,901.16,2025-12-16
4088,Joshua Martinez,referral,VIP,Charlotte,NC,7,9010.84,1287.26,2025-01-08
951,Matthew Hill,paid_search,New,Washington,DC,6,9006.48,1501.08,2025-12-15
8420,Kenneth Scott,affiliate,At Risk,Houston,TX,7,8992.92,1284.70,2025-08-13
5281,Sandra Robinson,marketplace,New,Columbus,OH,8,8992.13,1124.02,2025-07-11
1995,Robert Rodriguez,email,New,Philadelphia,PA,9,8991.57,999.06,2025-07-13
8610,John Ramirez,social_media,Regular,Washington,DC,5,8990.23,1798.05,2025-11-06
6693,Jennifer Lewis,paid_search,New,Portland,OR,7,8990.12,1284.30,2025-09-29
4814,Carol Perez,organic_search,Regular,Phoenix,AZ,6,8985.74,1497.62,2025-07-22
7155,Brian Walker,marketplace,New,San Jose,CA,6,8976.32,1496.05,2025-08-17
887,Linda Harris,affiliate,Regular,Los Angeles,CA,7,8967.40,1281.06,2025-11-10
5764,Sarah Perez,organic_search,Regular,Jacksonville,FL,8,8963.10,1120.39,2025-11-09
4364,Robert Hall,organic_search,New,San Diego,CA,5,8961.16,1792.23,2025-12-31
3802,Donald Green,direct,New,Columbus,OH,9,8958.15,995.35,2025-09-25
5893,William Wright,direct,New,Columbus,OH,8,8956.05,1119.51,2025-03-28
9857,Barbara Nguyen,referral,New,Charlotte,NC,9,8952.38,994.71,2025-12-12
5851,Jessica Wilson,direct,Regular,New York,NY,7,8950.13,1278.59,2025-08-05
5573,Mark Baker,affiliate,New,Houston,TX,12,8949.14,745.76,2025-10-31
8445,George Scott,affiliate,Regular,San Francisco,CA,8,8947.12,1118.39,2025-09-05
6183,Donald Torres,organic_search,New,Columbus,OH,6,8946.82,1491.14,2025-12-27
7267,Timothy Clark,paid_search,New,Nashville,TN,6,8946.57,1491.10,2025-07-05
6367,Donna Clark,paid_search,New,Miami,FL,7,8944.67,1277.81,2025-12-10
7937,George Sanchez,paid_search,VIP,New York,NY,8,8941.65,1117.71,2025-12-29
7311,Sarah Williams,social_media,New,Miami,FL,7,8941.03,1277.29,2025-08-22
9048,Brian Thompson,affiliate,New,Las Vegas,NV,6,8931.86,1488.64,2025-10-25
202,Margaret Allen,email,New,San Jose,CA,5,8930.27,1786.05,2025-04-09
1695,Paul Jones,organic_search,Regular,Las Vegas,NV,8,8911.56,1113.94,2025-12-05
7445,Carol Young,marketplace,New,Charlotte,NC,8,8908.31,1113.54,2025-12-30
5248,Dorothy Walker,direct,Wholesale,Philadelphia,PA,8,8903.54,1112.94,2025-10-09
7042,Michael Wilson,affiliate,New,Denver,CO,7,8901.74,1271.68,2025-02-14
2282,Michelle Thompson,paid_search,At Risk,Chicago,IL,7,8898.26,1271.18,2025-04-10
1085,Nancy Harris,social_media,Wholesale,Washington,DC,7,8896.61,1270.94,2025-07-20
531,Ashley Davis,affiliate,Regular,Chicago,IL,6,8893.74,1482.29,2025-07-28
2132,Margaret Walker,marketplace,New,Indianapolis,IN,7,8893.73,1270.53,2025-08-05
2091,Timothy Harris,marketplace,Regular,Dallas,TX,7,8888.00,1269.71,2025-12-09
6388,Deborah Lee,referral,Regular,Dallas,TX,7,8886.18,1269.45,2025-11-04
2535,Daniel Lopez,referral,New,Nashville,TN,7,8886.18,1269.45,2025-12-17
4263,Steven Gonzalez,paid_search,Regular,Nashville,TN,7,8886.12,1269.45,2025-12-12
