address_id,customer_id,address_type,street_address,city,state,postal_code,country,is_default
417,353,shipping,8482 Elm Ave,Chicago,IL,96461,USA,1
418,354,shipping,5303 View Rd,Portland,OR,63994,USA,1
419,355,shipping,9129 River Ave,Portland,OR,68968,USA,1
420,356,shipping,5483 Center Rd,San Diego,CA,24400,USA,1
421,357,billing,8557 North Rd,Austin,TX,27162,USA,1
422,357,billing,8696 Highland St,San Jose,CA,66815,USA,0
423,358,shipping,8812 Highland Blvd,Seattle,WA,68301,USA,1
424,359,shipping,7265 Lake Ave,New York,NY,60515,USA,1
425,360,billing,3849 View St,Austin,TX,54137,USA,1
426,361,billing,6546 Park St,Portland,OR,73326,USA,1
427,361,shipping,2195 Maple Ave,Portland,OR,98129,USA,0
428,362,billing,7900 Park Ln,Austin,TX,52193,USA,1
429,363,shipping,2985 Sunset St,Seattle,WA,93989,USA,1
430,364,billing,4592 Main Ln,Philadelphia,PA,24231,USA,1
431,365,billing,1204 Park St,Columbus,OH,45333,USA,1
432,366,shipping,8539 Elm Blvd,Seattle,WA,43453,USA,1
433,367,shipping,1930 Sunset Ave,San Francisco,CA,50101,USA,1
434,367,billing,5667 Maple St,San Antonio,TX,79102,USA,0
435,368,shipping,9908 Center Ave,Charlotte,NC,14673,USA,1
436,368,billing,992 Lake Blvd,Jacksonville,FL,19814,USA,0
437,369,shipping,2253 Willow Ave,Austin,TX,47051,USA,1
438,370,billing,8483 Hill Blvd,Columbus,OH,27754,USA,1
439,371,shipping,187 Highland Rd,Portland,OR,94805,USA,1
440,372,billing,4516 North Rd,Charlotte,NC,61915,USA,1
441,373,billing,6492 North St,Fort Worth,TX,74577,USA,1
442,374,billing,3852 Elm Blvd,Chicago,IL,32703,USA,1
443,374,billing,4639 Pine Rd,Philadelphia,PA,95737,USA,0
444,375,billing,1317 Cedar Rd,Seattle,WA,17782,USA,1
445,376,billing,4725 Main Ln,Houston,TX,61567,USA,1
446,377,billing,1559 Washington Rd,Charlotte,NC,25847,USA,1
447,378,billing,9234 Willow Blvd,Los Angeles,CA,12119,USA,1
448,379,billing,9430 Sunset Ave,San Diego,CA,21914,USA,1
449,380,billing,1525 North Ln,Phoenix,AZ,74202,USA,1
450,381,shipping,3009 Ridge Rd,Seattle,WA,21858,USA,1
451,382,billing,6936 Willow Ln,Indianapolis,IN,62245,USA,1
452,383,shipping,5549 Oak Blvd,Boston,MA,52468,USA,1
453,384,shipping,96 View Ave,Nashville,TN,77871,USA,1
454,385,shipping,8002 Park Ln,Chicago,IL,32311,USA,1
455,386,billing,8670 Cherry St,San Francisco,CA,19659,USA,1
456,387,billing,6741 Hill Blvd,Portland,OR,47869,USA,1
457,387,billing,3818 Hill St,San Antonio,TX,22081,USA,0
458,388,shipping,862 View Blvd,San Francisco,CA,51945,USA,1
459,389,billing,9368 Center St,San Francisco,CA,46583,USA,1
460,390,shipping,9956 Pine St,Philadelphia,PA,41333,USA,1
461,390,billing,3707 Cherry Ln,Los Angeles,CA,89862,USA,0
462,391,billing,8421 Main St,San Jose,CA,31079,USA,1
463,392,shipping,7203 Maple Rd,Boston,MA,43735,USA,1
464,393,billing,9799 Lake St,Chicago,IL,51980,USA,1
465,394,shipping,1432 Park St,Indianapolis,IN,60227,USA,1
466,395,billing,6429 Oak St,Columbus,OH,55119,USA,1
467,396,shipping,3530 Ridge Rd,Houston,TX,46803,USA,1
468,397,shipping,1761 Highland Blvd,Miami,FL,44804,USA,1
469,398,billing,3999 Walnut Ln,Las Vegas,NV,27014,USA,1
470,399,billing,4030 Ridge Blvd,Chicago,IL,28956,USA,1
471,400,shipping,3378 Hill Ln,Columbus,OH,17740,USA,1
472,401,shipping,1650 Cherry Rd,Washington,DC,90961,USA,1
473,401,billing,4637 Lake Ln,Washington,DC,21330,USA,0
474,402,billing,6508 Lake St,Washington,DC,10349,USA,1
475,402,shipping,467 Highland Rd,Austin,TX,26308,USA,0
476,403,shipping,8441 View Ln,San Diego,CA,71278,USA,1
477,404,shipping,9777 Maple Rd,New York,NY,41644,USA,1
478,405,billing,9125 Elm St,Philadelphia,PA,17456,USA,1
479,405,billing,883 Maple Ln,Washington,DC,24102,USA,0
480,406,billing,1927 River Ln,Los Angeles,CA,55747,USA,1
481,407,shipping,7593 North Ave,Fort Worth,TX,90467,USA,1
482,407,billing,6317 Sunset Rd,Indianapolis,IN,88901,USA,0
483,408,shipping,1860 Oak Ln,Phoenix,AZ,66015,USA,1
484,409,billing,8526 Elm Ave,Columbus,OH,99583,USA,1
485,410,billing,3003 Hill Blvd,Washington,DC,37773,USA,1
486,410,shipping,5348 Cherry Ave,Charlotte,NC,70959,USA,0
487,411,shipping,2173 Main St,Portland,OR,95286,USA,1
488,412,shipping,2494 Maple Rd,Las Vegas,NV,90836,USA,1
489,413,shipping,8141 River Rd,Houston,TX,70974,USA,1
490,414,shipping,2022 Lake St,Denver,CO,77159,USA,1
491,415,billing,9888 Cherry Ave,Denver,CO,10198,USA,1
492,416,shipping,6975 Lake Ave,Indianapolis,IN,90903,USA,1
493,416,shipping,8335 Center Ln,Austin,TX,59276,USA,0
494,417,shipping,8224 Center Ave,Fort Worth,TX,62521,USA,1
495,418,billing,7080 Pine Ln,San Diego,CA,74784,USA,1
496,419,billing,49 Lake Ln,Nashville,TN,20073,USA,1
497,419,shipping,927 Sunset Ave,Las Vegas,NV,83182,USA,0
498,420,billing,5802 Lake St,Charlotte,NC,56290,USA,1
499,421,billing,180 Ridge Ln,San Jose,CA,37524,USA,1
500,421,billing,4965 Willow Blvd,Jacksonville,FL,95545,USA,0
501,422,shipping,3023 Main Blvd,San Francisco,CA,62120,USA,1
502,422,shipping,1046 Highland Ln,Chicago,IL,49533,USA,0
503,423,shipping,6399 Oak St,Boston,MA,78381,USA,1
504,424,billing,3072 Ridge Rd,Las Vegas,NV,99034,USA,1
505,425,billing,6308 North Blvd,Phoenix,AZ,97428,USA,1
506,426,shipping,2458 Sunset Rd,Jacksonville,FL,87754,USA,1
507,427,shipping,857 Sunset Ave,Denver,CO,52999,USA,1
508,428,billing,4239 Oak St,Austin,TX,90528,USA,1
509,429,shipping,9186 Center Ln,Phoenix,AZ,20446,USA,1
510,429,shipping,3874 Washington Blvd,Portland,OR,50306,USA,0
511,430,shipping,8141 Park Ave,Houston,TX,50891,USA,1
512,430,billing,5170 Center Blvd,Boston,MA,92618,USA,0
513,431,billing,9135 River Ln,Houston,TX,53752,USA,1
514,432,billing,8222 Washington St,Austin,TX,16451,USA,1
515,433,shipping,9063 Ridge Ave,San Jose,CA,22927,USA,1
516,434,billing,7499 Hill Blvd,Houston,TX,88191,USA,1
517,435,billing,3014 Ridge Rd,Fort Worth,TX,12984,USA,1
518,436,shipping,4712 Pine Blvd,San Antonio,TX,76815,USA,1
519,437,shipping,3441 Oak Ave,Charlotte,NC,54477,USA,1
520,438,shipping,5349 Highland Ave,Fort Worth,TX,87856,USA,1
521,439,shipping,4393 Washington Rd,Phoenix,AZ,10981,USA,1
522,439,shipping,5825 Maple Ave,Seattle,WA,97038,USA,0
523,440,shipping,9625 North St,Dallas,TX,44845,USA,1
524,441,billing,5201 Lake Ln,Seattle,WA,57282,USA,1
525,442,shipping,6682 North St,Denver,CO,70937,USA,1
526,442,billing,7730 Maple Ave,Philadelphia,PA,67065,USA,0
527,443,billing,7779 Lake Rd,New York,NY,38849,USA,1
528,444,billing,1586 Ridge Ave,San Diego,CA,71830,USA,1
529,444,billing,7679 Park Ln,San Francisco,CA,22192,USA,0
530,445,shipping,4515 Willow Rd,Las Vegas,NV,79982,USA,1
531,446,billing,5865 Elm Ln,Denver,CO,23211,USA,1
532,447,shipping,4751 Maple Ln,Denver,CO,12966,USA,1
533,448,billing,5614 Main Ln,Los Angeles,CA,69888,USA,1
534,449,shipping,7604 Lake St,Austin,TX,37759,USA,1
535,450,billing,520 Hill Rd,Austin,TX,42225,USA,1
536,451,shipping,4949 Maple Blvd,Jacksonville,FL,93900,USA,1
537,451,billing,4151 Oak St,San Diego,CA,64727,USA,0
538,452,shipping,8908 Ridge St,Austin,TX,64571,USA,1
539,453,billing,3253 Cherry St,Philadelphia,PA,91315,USA,1
540,453,shipping,5794 Walnut Blvd,Seattle,WA,19299,USA,0
541,454,billing,4743 River Blvd,Portland,OR,44100,USA,1
542,455,billing,9248 Lake Ave,Miami,FL,31856,USA,1
543,456,billing,6422 Pine Blvd,Houston,TX,32360,USA,1
544,456,shipping,497 Pine Ln,Nashville,TN,20358,USA,0
545,457,shipping,9252 Main St,Philadelphia,PA,49190,USA,1
546,458,billing,197 River Ave,Dallas,TX,28404,USA,1
547,459,billing,1254 Highland Rd,Los Angeles,CA,53653,USA,1
548,460,shipping,4628 Willow Ln,Jacksonville,FL,14882,USA,1
549,461,billing,3273 Center Ave,Chicago,IL,63578,USA,1
550,461,shipping,4606 Cherry St,New York,NY,70826,USA,0
551,462,billing,6882 View St,Fort Worth,TX,57030,USA,1
552,462,shipping,5272 Elm Rd,San Francisco,CA,36960,USA,0
553,463,billing,1166 Cedar Ave,Columbus,OH,52636,USA,1
554,464,billing,2291 Pine Ln,San Antonio,TX,88352,USA,1
555,465,billing,1811 View Ave,San Jose,CA,99582,USA,1
556,466,shipping,4411 Ridge St,Jacksonville,FL,61876,USA,1
557,467,shipping,1359 Lake Rd,New York,NY,11903,USA,1
558,468,billing,8877 Park Ln,Fort Worth,TX,72247,USA,1
559,469,billing,2006 Main St,Fort Worth,TX,28203,USA,1
560,470,shipping,4783 Hill Ln,Dallas,TX,41959,USA,1
561,470,billing,9227 Cedar Rd,Washington,DC,56189,USA,0
562,471,shipping,8857 Oak Rd,Jacksonville,FL,27641,USA,1
563,472,shipping,2158 Cherry Ln,Indianapolis,IN,53824,USA,1
564,473,shipping,984 Highland Ave,Portland,OR,56373,USA,1
565,474,billing,3124 Hill St,Philadelphia,PA,29455,USA,1
566,475,shipping,8970 Washington Ave,Boston,MA,11749,USA,1
567,476,shipping,5527 Washington Ln,Fort Worth,TX,24608,USA,1
568,477,shipping,8439 Main Rd,Washington,DC,51781,USA,1
569,478,billing,2382 River Rd,Denver,CO,21248,USA,1
570,478,billing,9020 Elm St,Los Angeles,CA,25584,USA,0
571,479,billing,132 Main St,San Francisco,CA,98076,USA,1
572,480,shipping,1088 Hill St,Nashville,TN,83903,USA,1
573,481,shipping,2836 North Blvd,San Francisco,CA,33601,USA,1
574,482,shipping,4773 North Rd,Portland,OR,74414,USA,1
575,482,shipping,344 Lake Blvd,New York,NY,54272,USA,0
576,483,billing,5842 Ridge Blvd,Charlotte,NC,27915,USA,1
577,484,shipping,2520 Cedar Rd,San Antonio,TX,84668,USA,1
578,485,shipping,7956 Ridge Ln,Chicago,IL,49909,USA,1
579,485,billing,4120 Main Blvd,Houston,TX,85294,USA,0
580,486,shipping,4942 Cherry Ln,San Antonio,TX,29201,USA,1
581,487,shipping,928 North Ln,Charlotte,NC,78548,USA,1
582,488,shipping,6615 Pine St,San Francisco,CA,79216,USA,1
583,489,shipping,951 Oak Rd,Dallas,TX,45313,USA,1
584,489,billing,229 View St,Washington,DC,82142,USA,0
585,490,billing,3116 Cedar Blvd,Miami,FL,58449,USA,1
586,491,shipping,7577 Main Ave,Indianapolis,IN,25097,USA,1
587,492,shipping,3211 Ridge Ln,New York,NY,30621,USA,1
588,492,shipping,4601 Park Blvd,Boston,MA,13776,USA,0
589,493,shipping,5032 Highland Ln,Fort Worth,TX,77123,USA,1
590,494,shipping,6095 North Ave,Fort Worth,TX,91624,USA,1
591,495,shipping,8056 Ridge St,Houston,TX,50293,USA,1
592,496,billing,8156 Park Ave,Dallas,TX,30796,USA,1
593,497,billing,3155 Cherry Ave,Washington,DC,64206,USA,1
594,498,billing,4957 Main Ave,Dallas,TX,41715,USA,1
595,499,billing,1798 Park Ave,Portland,OR,93579,USA,1
596,500,shipping,1657 Cherry Ln,Philadelphia,PA,37811,USA,1
597,500,shipping,3608 Walnut Blvd,Portland,OR,35192,USA,0
598,501,shipping,1169 Walnut Blvd,Seattle,WA,63802,USA,1
599,502,billing,4003 Main St,San Jose,CA,95085,USA,1
600,503,billing,3422 Lake Ave,San Francisco,CA,22735,USA,1
601,504,billing,6257 Maple Blvd,Fort Worth,TX,72030,USA,1
602,505,billing,7393 Lake St,Denver,CO,19317,USA,1
603,506,shipping,8031 View Ave,Boston,MA,41194,USA,1
604,507,shipping,5890 Willow Ave,Miami,FL,63092,USA,1
605,508,billing,1591 River St,Columbus,OH,76043,USA,1
606,509,billing,3535 Walnut Rd,San Antonio,TX,86115,USA,1
607,510,shipping,2592 River Ave,Nashville,TN,98434,USA,1
608,511,billing,5815 Park Rd,Indianapolis,IN,56889,USA,1
609,511,billing,5460 River Ln,Jacksonville,FL,78173,USA,0
610,512,billing,3080 North Ln,Indianapolis,IN,19470,USA,1
611,513,billing,2679 Walnut St,San Francisco,CA,89765,USA,1
612,514,billing,7683 Cherry St,Phoenix,AZ,20501,USA,1
613,514,billing,7996 Highland St,Denver,CO,69841,USA,0
614,515,shipping,8141 Walnut Blvd,Los Angeles,CA,93051,USA,1
615,516,shipping,7167 Cedar Ave,Boston,MA,20512,USA,1
616,517,shipping,4644 Sunset Blvd,Dallas,TX,24203,USA,1
617,518,shipping,5907 Highland Blvd,Nashville,TN,38093,USA,1
618,519,shipping,5513 North Ln,Houston,TX,34077,USA,1
619,519,billing,3543 Elm Ln,San Jose,CA,25263,USA,0
620,520,billing,1563 Washington Ln,Miami,FL,99974,USA,1
621,521,shipping,4510 Main Rd,San Francisco,CA,34800,USA,1
622,522,shipping,4328 Maple Rd,Denver,CO,24168,USA,1
623,523,shipping,9364 Pine Ave,Las Vegas,NV,24105,USA,1
624,524,shipping,6098 Elm Rd,Houston,TX,50774,USA,1
625,525,shipping,5839 View Blvd,Houston,TX,52069,USA,1
626,526,billing,1111 Washington Ln,Charlotte,NC,17360,USA,1
627,527,billing,6928 Main St,Fort Worth,TX,30065,USA,1
628,528,shipping,7397 Washington Ln,Boston,MA,86316,USA,1
629,529,billing,3206 Highland St,Denver,CO,95804,USA,1
630,530,billing,9824 Ridge St,Nashville,TN,19103,USA,1
631,530,billing,3032 Elm Ave,San Antonio,TX,67682,USA,0
632,531,shipping,1629 Ridge Ln,Chicago,IL,43353,USA,1
633,532,shipping,1392 Pine Ln,Nashville,TN,72121,USA,1
634,533,billing,2588 Hill St,Nashville,TN,83446,USA,1
635,534,billing,1444 Lake Ave,Philadelphia,PA,91671,USA,1
636,535,shipping,440 Lake Blvd,Austin,TX,13774,USA,1
637,536,billing,8782 Pine Blvd,San Diego,CA,80099,USA,1
638,537,billing,6594 Elm Rd,Charlotte,NC,95556,USA,1
639,538,billing,9205 Highland Ave,Columbus,OH,25200,USA,1
640,539,shipping,2219 Center Rd,Seattle,WA,66633,USA,1
641,540,shipping,6403 Willow Blvd,Austin,TX,26286,USA,1
642,541,shipping,1087 Cherry Blvd,Miami,FL,99940,USA,1
643,542,shipping,9844 Elm Rd,Jacksonville,FL,47136,USA,1
644,543,billing,879 Hill Ln,Las Vegas,NV,25674,USA,1
645,544,billing,2270 Walnut St,Fort Worth,TX,24193,USA,1
646,545,billing,8036 Maple Blvd,Columbus,OH,12678,USA,1
647,545,shipping,8925 Cherry Ave,San Jose,CA,72398,USA,0
648,546,billing,6131 Elm St,San Francisco,CA,70678,USA,1
649,547,billing,771 Cherry Ave,Miami,FL,84069,USA,1
650,548,billing,1318 View Ave,Washington,DC,26335,USA,1
651,548,billing,9494 Main Ln,Columbus,OH,18570,USA,0
652,549,shipping,7853 Cedar Ln,Austin,TX,61848,USA,1
653,549,shipping,7125 Cherry Blvd,Nashville,TN,18690,USA,0
654,550,shipping,842 River Blvd,Portland,OR,81847,USA,1
655,551,shipping,5122 Sunset Ave,Washington,DC,47601,USA,1
656,552,shipping,8318 Walnut Rd,Portland,OR,48196,USA,1
657,553,billing,8235 View Ln,Nashville,TN,48392,USA,1
658,553,billing,2830 View Blvd,Austin,TX,33266,USA,0
659,554,shipping,6917 Highland Ave,Indianapolis,IN,24232,USA,1
660,555,billing,5187 Sunset St,Miami,FL,71102,USA,1
661,556,billing,3000 Pine St,Seattle,WA,29832,USA,1
662,556,billing,9066 View Ln,Fort Worth,TX,58524,USA,0
663,557,shipping,3525 Park Blvd,Seattle,WA,79111,USA,1
664,558,shipping,9674 Cherry Rd,Fort Worth,TX,18307,USA,1
665,559,shipping,6179 Walnut Ln,Miami,FL,34063,USA,1
666,560,billing,4969 Washington Blvd,Seattle,WA,33957,USA,1
667,561,billing,8701 Walnut Rd,Nashville,TN,11516,USA,1
668,562,shipping,2233 Ridge St,Columbus,OH,37486,USA,1
669,562,billing,7810 Washington Blvd,Fort Worth,TX,80014,USA,0
670,563,shipping,1933 Walnut Ave,Portland,OR,22914,USA,1
671,563,shipping,180 Willow Blvd,Chicago,IL,75729,USA,0
672,564,billing,6774 Cedar Blvd,Boston,MA,92850,USA,1
673,565,shipping,1923 Washington St,Portland,OR,59216,USA,1
674,565,shipping,6140 Highland Ave,Phoenix,AZ,41602,USA,0
675,566,billing,552 Oak Rd,Seattle,WA,22473,USA,1
676,566,billing,7132 Willow Ln,Houston,TX,55271,USA,0
677,567,shipping,4657 Willow St,San Jose,CA,32122,USA,1
678,567,billing,3794 Ridge Ave,Portland,OR,41441,USA,0
679,568,shipping,6132 North Rd,Jacksonville,FL,40877,USA,1
680,569,billing,8465 Park Rd,Nashville,TN,18170,USA,1
681,569,shipping,9565 Pine Rd,Charlotte,NC,90060,USA,0
682,570,billing,5200 Main Blvd,San Jose,CA,67099,USA,1
683,571,shipping,851 Park Rd,Boston,MA,94679,USA,1
684,572,billing,120 Park Ave,Chicago,IL,45226,USA,1
685,573,shipping,9127 Sunset Rd,Portland,OR,59057,USA,1
686,573,billing,3289 Hill Blvd,Indianapolis,IN,72503,USA,0
687,574,shipping,8971 Ridge Ave,Portland,OR,76556,USA,1
688,575,shipping,9681 North Blvd,Denver,CO,12880,USA,1
689,575,shipping,7419 Highland Ave,Indianapolis,IN,71454,USA,0
690,576,shipping,2535 Walnut St,New York,NY,91380,USA,1
691,577,shipping,7498 Pine Blvd,Denver,CO,10056,USA,1
692,577,shipping,6185 Sunset St,New York,NY,79169,USA,0
693,578,billing,7782 Hill Rd,San Jose,CA,24406,USA,1
694,579,shipping,7383 Main Ave,New York,NY,45468,USA,1
695,580,billing,1884 River Blvd,Seattle,WA,31611,USA,1
696,580,billing,1538 Cedar Ln,Boston,MA,16604,USA,0
697,581,shipping,4138 Willow Blvd,New York,NY,27512,USA,1
698,582,billing,2257 Cedar Blvd,Chicago,IL,85568,USA,1
699,583,shipping,4041 Lake Ave,Boston,MA,83668,USA,1
700,583,shipping,9337 Willow Blvd,Houston,TX,29334,USA,0
701,584,shipping,9726 Maple St,Philadelphia,PA,71203,USA,1
702,585,shipping,859 Main Ave,Chicago,IL,35768,USA,1
703,586,billing,9830 Hill Rd,Nashville,TN,39794,USA,1
704,587,shipping,5567 Pine Blvd,Charlotte,NC,93945,USA,1
705,588,billing,6694 Sunset Rd,Columbus,OH,34096,USA,1
706,588,shipping,9380 Maple Blvd,Denver,CO,50900,USA,0
707,589,billing,1232 Center St,Jacksonville,FL,86377,USA,1
708,590,shipping,2046 Washington Blvd,San Francisco,CA,80392,USA,1
709,591,shipping,194 Park Rd,Phoenix,AZ,64360,USA,1
710,591,billing,452 Highland Ave,Los Angeles,CA,53229,USA,0
711,592,shipping,794 Oak Rd,Indianapolis,IN,86185,USA,1
712,592,shipping,983 Cherry Rd,Charlotte,NC,77643,USA,0
713,593,shipping,4429 Sunset Ln,Seattle,WA,29920,USA,1
714,594,shipping,9456 Hill Ave,Miami,FL,43210,USA,1
715,595,shipping,9312 Main Blvd,Indianapolis,IN,63285,USA,1
716,596,billing,2065 Washington St,Phoenix,AZ,97207,USA,1
717,597,shipping,4506 River Blvd,San Francisco,CA,36392,USA,1
718,598,shipping,6134 North Blvd,San Diego,CA,84126,USA,1
719,599,shipping,4338 Elm Ave,Los Angeles,CA,40374,USA,1
720,600,billing,2514 Willow Ave,Dallas,TX,47688,USA,1
721,601,billing,7720 Oak Ave,Fort Worth,TX,70460,USA,1
722,601,billing,6439 North Rd,Austin,TX,77195,USA,0
723,602,shipping,3747 North St,New York,NY,60170,USA,1
724,603,billing,3103 North Blvd,San Antonio,TX,59780,USA,1
725,604,billing,3862 Elm Rd,Columbus,OH,61296,USA,1
726,605,billing,6175 Lake Ln,Boston,MA,75786,USA,1
727,606,billing,1983 Highland Ave,Indianapolis,IN,29499,USA,1
728,607,billing,5334 Cherry Blvd,Washington,DC,77932,USA,1
729,608,shipping,3431 Washington Blvd,San Antonio,TX,66748,USA,1
730,609,shipping,3727 North Ln,Denver,CO,24127,USA,1
731,610,billing,8636 Main Blvd,Chicago,IL,45618,USA,1
732,611,shipping,47 North Ln,Indianapolis,IN,42749,USA,1
733,612,shipping,881 Maple Rd,Washington,DC,81789,USA,1
734,613,shipping,9458 Lake Blvd,Nashville,TN,10860,USA,1
735,614,shipping,7434 Washington Ave,Jacksonville,FL,76962,USA,1
736,615,shipping,5767 Pine St,Las Vegas,NV,41419,USA,1
737,616,shipping,5572 Highland Ln,Chicago,IL,64894,USA,1
738,617,billing,206 Hill Ave,Houston,TX,17943,USA,1
739,618,shipping,59 Cedar Rd,Houston,TX,39144,USA,1
740,619,billing,5239 North Blvd,Washington,DC,50406,USA,1
741,620,billing,2347 Sunset Rd,Seattle,WA,74030,USA,1
742,621,billing,4738 Oak Blvd,Fort Worth,TX,41992,USA,1
743,622,billing,4674 Pine St,Portland,OR,86524,USA,1
744,623,shipping,3683 View St,Boston,MA,64028,USA,1
745,624,billing,4341 Maple Blvd,Dallas,TX,20426,USA,1
746,625,billing,766 Ridge Rd,Fort Worth,TX,34398,USA,1
747,625,shipping,3385 Washington Rd,San Diego,CA,84086,USA,0
748,626,billing,3725 Hill St,Charlotte,NC,63600,USA,1
749,627,shipping,2254 North Ln,Washington,DC,64415,USA,1
750,628,billing,7674 Main Blvd,New York,NY,82843,USA,1
751,628,shipping,4839 Elm Ave,Chicago,IL,38780,USA,0
752,629,billing,1625 Main Rd,Fort Worth,TX,16406,USA,1
753,630,billing,4940 Cherry Blvd,Seattle,WA,61959,USA,1
754,631,shipping,9311 Elm Rd,Fort Worth,TX,21220,USA,1
755,631,shipping,5815 Pine Ave,Seattle,WA,71224,USA,0
756,632,shipping,9533 Highland Ln,Indianapolis,IN,69919,USA,1
757,633,billing,9165 Cherry Ln,Fort Worth,TX,93112,USA,1
758,633,billing,7513 Walnut Rd,San Jose,CA,71773,USA,0
759,634,billing,3542 View Ln,Denver,CO,38858,USA,1
760,635,shipping,8066 Washington St,San Diego,CA,27196,USA,1
761,636,shipping,2687 Cedar St,Dallas,TX,49626,USA,1
762,637,billing,1953 Sunset Rd,Philadelphia,PA,79322,USA,1
763,638,billing,8757 Center Ave,Nashville,TN,41959,USA,1
764,639,shipping,3268 Park Ln,San Antonio,TX,27781,USA,1
765,640,shipping,2211 Sunset Ln,Houston,TX,35799,USA,1
766,641,billing,737 Sunset St,Jacksonville,FL,70925,USA,1
767,642,shipping,1733 Oak Ave,Miami,FL,95169,USA,1
768,643,billing,6756 Sunset St,Columbus,OH,45037,USA,1
769,644,shipping,6567 Elm St,Houston,TX,24490,USA,1
770,645,billing,7165 North St,Houston,TX,46250,USA,1
771,646,billing,1776 Park Ln,San Francisco,CA,29278,USA,1
772,647,billing,2788 Oak Rd,Miami,FL,29220,USA,1
773,648,shipping,4717 Pine Ln,Denver,CO,51384,USA,1
774,648,billing,1143 View Rd,Miami,FL,48226,USA,0
775,649,billing,5579 Oak Ln,Fort Worth,TX,90282,USA,1
776,649,shipping,5418 River Ln,Jacksonville,FL,21361,USA,0
777,650,billing,4150 Hill St,Philadelphia,PA,54330,USA,1
778,651,billing,9858 Hill St,San Francisco,CA,43972,USA,1
779,652,billing,8485 Elm Ave,Philadelphia,PA,37240,USA,1
780,653,shipping,3978 Sunset Rd,Austin,TX,31912,USA,1
781,654,shipping,2735 Sunset Rd,Houston,TX,23651,USA,1
782,655,billing,9377 Cedar Rd,San Jose,CA,51660,USA,1
783,655,shipping,7254 Lake St,Philadelphia,PA,81325,USA,0
784,656,billing,4138 Oak Ave,Fort Worth,TX,61904,USA,1
785,657,billing,213 Washington Blvd,Washington,DC,96729,USA,1
786,658,shipping,4419 River Rd,Austin,TX,65374,USA,1
787,659,billing,8070 Elm Rd,Charlotte,NC,75437,USA,1
788,660,shipping,3607 Washington Ln,Nashville,TN,24803,USA,1
789,660,billing,6292 Main Blvd,Phoenix,AZ,67069,USA,0
790,661,billing,4276 Center Ave,San Francisco,CA,10578,USA,1
791,662,shipping,28 Lake Ln,Washington,DC,33908,USA,1
792,663,billing,3909 Maple Ln,San Jose,CA,31517,USA,1
793,664,billing,5078 Lake Rd,Austin,TX,45629,USA,1
794,665,shipping,6296 View Ave,Portland,OR,13060,USA,1
795,665,billing,6217 View Ln,Denver,CO,51005,USA,0
796,666,shipping,4446 Oak Rd,Boston,MA,63291,USA,1
797,667,shipping,5110 View Blvd,Charlotte,NC,18730,USA,1
798,667,shipping,1550 Cherry Ln,Austin,TX,29949,USA,0
799,668,billing,217 Elm Ln,Miami,FL,75980,USA,1
800,669,shipping,9481 Elm Ln,San Francisco,CA,44973,USA,1
801,670,shipping,5383 Maple Rd,Seattle,WA,50644,USA,1
802,670,billing,8448 Elm Ln,Boston,MA,12654,USA,0
803,671,shipping,9521 Sunset Blvd,Portland,OR,13948,USA,1
804,672,billing,1071 Oak Blvd,San Diego,CA,66806,USA,1
805,672,shipping,7777 North St,Indianapolis,IN,39387,USA,0
806,673,shipping,4227 North Rd,Chicago,IL,49826,USA,1
807,673,billing,2514 Cedar Rd,San Jose,CA,86329,USA,0
808,674,billing,8202 View Ln,Washington,DC,73784,USA,1
809,675,shipping,9524 Hill Blvd,Houston,TX,75538,USA,1
810,676,shipping,7095 Lake Blvd,Phoenix,AZ,72088,USA,1
